timestamp, power.draw.instant [W], clocks.current.sm [MHz]
2023/08/30 15:33:58.795, 77.68 W, 1755 MHz
2023/08/30 15:33:58.799, 77.68 W, 1755 MHz
2023/08/30 15:33:58.802, 77.68 W, 1755 MHz
2023/08/30 15:33:58.806, 77.68 W, 1755 MHz
2023/08/30 15:33:58.812, 77.68 W, 1755 MHz
2023/08/30 15:33:58.815, 77.68 W, 1755 MHz
2023/08/30 15:33:58.819, 77.68 W, 1755 MHz
2023/08/30 15:33:58.822, 77.68 W, 1755 MHz
2023/08/30 15:33:58.826, 77.68 W, 1755 MHz
2023/08/30 15:33:58.840, 77.68 W, 1755 MHz
2023/08/30 15:33:58.843, 77.68 W, 1755 MHz
2023/08/30 15:33:58.847, 77.68 W, 1755 MHz
2023/08/30 15:33:58.852, 77.68 W, 1755 MHz
2023/08/30 15:33:58.855, 77.68 W, 1755 MHz
2023/08/30 15:33:58.859, 77.68 W, 1755 MHz
2023/08/30 15:33:58.862, 77.68 W, 1755 MHz
2023/08/30 15:33:58.866, 77.68 W, 1755 MHz
2023/08/30 15:33:58.872, 77.68 W, 1755 MHz
2023/08/30 15:33:58.875, 77.68 W, 1755 MHz
2023/08/30 15:33:58.879, 77.68 W, 1755 MHz
2023/08/30 15:33:58.882, 77.68 W, 1755 MHz
2023/08/30 15:33:58.886, 77.68 W, 1755 MHz
2023/08/30 15:33:58.892, 77.68 W, 1755 MHz
2023/08/30 15:33:58.895, 77.68 W, 1755 MHz
2023/08/30 15:33:58.899, 77.68 W, 1755 MHz
2023/08/30 15:33:58.902, 77.68 W, 1755 MHz
2023/08/30 15:33:58.906, 77.68 W, 1755 MHz
2023/08/30 15:33:58.912, 77.68 W, 1755 MHz
2023/08/30 15:33:58.915, 77.68 W, 1755 MHz
2023/08/30 15:33:58.919, 77.68 W, 1755 MHz
2023/08/30 15:33:58.922, 77.19 W, 1755 MHz
2023/08/30 15:33:58.926, 77.19 W, 1755 MHz
2023/08/30 15:33:58.941, 77.19 W, 1755 MHz
2023/08/30 15:33:58.945, 77.19 W, 1755 MHz
2023/08/30 15:33:58.951, 77.19 W, 1755 MHz
2023/08/30 15:33:58.955, 77.19 W, 1755 MHz
2023/08/30 15:33:58.958, 77.19 W, 1755 MHz
2023/08/30 15:33:58.962, 77.19 W, 1755 MHz
2023/08/30 15:33:58.965, 77.19 W, 1755 MHz
2023/08/30 15:33:58.971, 77.19 W, 1755 MHz
2023/08/30 15:33:58.975, 77.19 W, 1755 MHz
2023/08/30 15:33:58.979, 77.19 W, 1755 MHz
2023/08/30 15:33:58.982, 77.19 W, 1755 MHz
2023/08/30 15:33:58.986, 77.19 W, 1755 MHz
2023/08/30 15:33:58.992, 77.19 W, 1755 MHz
2023/08/30 15:33:58.995, 77.19 W, 1755 MHz
2023/08/30 15:33:58.999, 77.19 W, 1755 MHz
2023/08/30 15:33:59.002, 77.19 W, 1755 MHz
2023/08/30 15:33:59.005, 77.19 W, 1755 MHz
2023/08/30 15:33:59.012, 77.19 W, 1755 MHz
2023/08/30 15:33:59.016, 77.19 W, 1755 MHz
2023/08/30 15:33:59.019, 77.19 W, 1755 MHz
2023/08/30 15:33:59.023, 77.68 W, 1755 MHz
2023/08/30 15:33:59.027, 77.68 W, 1755 MHz
2023/08/30 15:33:59.040, 77.68 W, 1755 MHz
2023/08/30 15:33:59.044, 77.68 W, 1755 MHz
2023/08/30 15:33:59.047, 77.68 W, 1755 MHz
2023/08/30 15:33:59.052, 77.68 W, 1755 MHz
2023/08/30 15:33:59.056, 77.68 W, 1755 MHz
2023/08/30 15:33:59.059, 77.68 W, 1755 MHz
2023/08/30 15:33:59.063, 77.68 W, 1755 MHz
2023/08/30 15:33:59.066, 77.68 W, 1755 MHz
2023/08/30 15:33:59.072, 77.68 W, 1755 MHz
2023/08/30 15:33:59.075, 77.68 W, 1755 MHz
2023/08/30 15:33:59.079, 77.68 W, 1755 MHz
2023/08/30 15:33:59.082, 77.68 W, 1755 MHz
2023/08/30 15:33:59.086, 77.68 W, 1755 MHz
2023/08/30 15:33:59.092, 77.68 W, 1755 MHz
2023/08/30 15:33:59.095, 77.68 W, 1755 MHz
2023/08/30 15:33:59.099, 77.68 W, 1755 MHz
2023/08/30 15:33:59.102, 77.68 W, 1755 MHz
2023/08/30 15:33:59.105, 77.68 W, 1755 MHz
2023/08/30 15:33:59.112, 77.68 W, 1755 MHz
2023/08/30 15:33:59.115, 77.68 W, 1755 MHz
2023/08/30 15:33:59.119, 77.68 W, 1755 MHz
2023/08/30 15:33:59.122, 77.68 W, 1755 MHz
2023/08/30 15:33:59.126, 77.68 W, 1755 MHz
2023/08/30 15:33:59.144, 77.68 W, 1755 MHz
2023/08/30 15:33:59.147, 77.68 W, 1755 MHz
2023/08/30 15:33:59.152, 77.68 W, 1755 MHz
2023/08/30 15:33:59.156, 77.68 W, 1755 MHz
2023/08/30 15:33:59.159, 77.68 W, 1755 MHz
2023/08/30 15:33:59.162, 77.68 W, 1755 MHz
2023/08/30 15:33:59.166, 77.68 W, 1755 MHz
2023/08/30 15:33:59.171, 77.68 W, 1755 MHz
2023/08/30 15:33:59.175, 77.68 W, 1755 MHz
2023/08/30 15:33:59.178, 77.68 W, 1755 MHz
2023/08/30 15:33:59.182, 77.68 W, 1755 MHz
2023/08/30 15:33:59.185, 77.68 W, 1755 MHz
2023/08/30 15:33:59.191, 77.68 W, 1755 MHz
2023/08/30 15:33:59.195, 77.68 W, 1755 MHz
2023/08/30 15:33:59.198, 77.68 W, 1755 MHz
2023/08/30 15:33:59.202, 77.68 W, 1755 MHz
2023/08/30 15:33:59.205, 77.68 W, 1755 MHz
2023/08/30 15:33:59.212, 77.68 W, 1755 MHz
2023/08/30 15:33:59.215, 77.68 W, 1755 MHz
2023/08/30 15:33:59.219, 77.68 W, 1755 MHz
2023/08/30 15:33:59.223, 77.18 W, 1755 MHz
2023/08/30 15:33:59.227, 77.18 W, 1755 MHz
2023/08/30 15:33:59.240, 77.18 W, 1755 MHz
2023/08/30 15:33:59.243, 77.18 W, 1755 MHz
2023/08/30 15:33:59.247, 77.18 W, 1755 MHz
2023/08/30 15:33:59.252, 77.18 W, 1755 MHz
2023/08/30 15:33:59.255, 77.18 W, 1755 MHz
2023/08/30 15:33:59.259, 77.18 W, 1755 MHz
2023/08/30 15:33:59.262, 77.18 W, 1755 MHz
2023/08/30 15:33:59.265, 77.18 W, 1755 MHz
2023/08/30 15:33:59.271, 77.18 W, 1755 MHz
2023/08/30 15:33:59.275, 77.18 W, 1755 MHz
2023/08/30 15:33:59.278, 77.18 W, 1755 MHz
2023/08/30 15:33:59.282, 77.18 W, 1755 MHz
2023/08/30 15:33:59.285, 77.18 W, 1755 MHz
2023/08/30 15:33:59.292, 77.18 W, 1755 MHz
2023/08/30 15:33:59.295, 77.18 W, 1755 MHz
2023/08/30 15:33:59.298, 77.18 W, 1755 MHz
2023/08/30 15:33:59.302, 77.18 W, 1755 MHz
2023/08/30 15:33:59.305, 77.18 W, 1755 MHz
2023/08/30 15:33:59.312, 77.18 W, 1755 MHz
2023/08/30 15:33:59.315, 77.18 W, 1755 MHz
2023/08/30 15:33:59.319, 77.18 W, 1755 MHz
2023/08/30 15:33:59.322, 77.67 W, 1755 MHz
2023/08/30 15:33:59.326, 77.67 W, 1755 MHz
2023/08/30 15:33:59.342, 77.67 W, 1755 MHz
2023/08/30 15:33:59.345, 77.67 W, 1755 MHz
2023/08/30 15:33:59.352, 77.67 W, 1755 MHz
2023/08/30 15:33:59.355, 77.67 W, 1755 MHz
2023/08/30 15:33:59.358, 77.67 W, 1755 MHz
2023/08/30 15:33:59.362, 77.67 W, 1755 MHz
2023/08/30 15:33:59.365, 77.67 W, 1755 MHz
2023/08/30 15:33:59.371, 77.67 W, 1755 MHz
2023/08/30 15:33:59.375, 77.67 W, 1755 MHz
2023/08/30 15:33:59.378, 77.67 W, 1755 MHz
2023/08/30 15:33:59.382, 77.67 W, 1755 MHz
2023/08/30 15:33:59.385, 77.67 W, 1755 MHz
2023/08/30 15:33:59.392, 77.67 W, 1755 MHz
2023/08/30 15:33:59.395, 77.67 W, 1755 MHz
2023/08/30 15:33:59.398, 77.67 W, 1755 MHz
2023/08/30 15:33:59.402, 77.67 W, 1755 MHz
2023/08/30 15:33:59.405, 77.67 W, 1755 MHz
2023/08/30 15:33:59.412, 77.67 W, 1755 MHz
2023/08/30 15:33:59.415, 77.67 W, 1755 MHz
2023/08/30 15:33:59.418, 77.67 W, 1755 MHz
2023/08/30 15:33:59.422, 77.57 W, 1755 MHz
2023/08/30 15:33:59.426, 77.57 W, 1755 MHz
2023/08/30 15:33:59.440, 77.57 W, 1755 MHz
2023/08/30 15:33:59.443, 77.57 W, 1755 MHz
2023/08/30 15:33:59.447, 77.57 W, 1755 MHz
2023/08/30 15:33:59.452, 77.57 W, 1755 MHz
2023/08/30 15:33:59.455, 77.57 W, 1755 MHz
2023/08/30 15:33:59.459, 77.57 W, 1755 MHz
2023/08/30 15:33:59.462, 77.57 W, 1755 MHz
2023/08/30 15:33:59.465, 77.57 W, 1755 MHz
2023/08/30 15:33:59.471, 77.57 W, 1755 MHz
2023/08/30 15:33:59.475, 77.57 W, 1755 MHz
2023/08/30 15:33:59.478, 77.57 W, 1755 MHz
2023/08/30 15:33:59.481, 77.57 W, 1755 MHz
2023/08/30 15:33:59.485, 77.57 W, 1755 MHz
2023/08/30 15:33:59.492, 77.57 W, 1755 MHz
2023/08/30 15:33:59.495, 77.57 W, 1755 MHz
2023/08/30 15:33:59.498, 77.57 W, 1755 MHz
2023/08/30 15:33:59.502, 77.57 W, 1755 MHz
2023/08/30 15:33:59.505, 77.57 W, 1755 MHz
2023/08/30 15:33:59.512, 77.57 W, 1755 MHz
2023/08/30 15:33:59.515, 77.57 W, 1755 MHz
2023/08/30 15:33:59.519, 77.57 W, 1755 MHz
2023/08/30 15:33:59.522, 77.18 W, 1755 MHz
2023/08/30 15:33:59.526, 77.18 W, 1755 MHz
2023/08/30 15:33:59.543, 77.18 W, 1755 MHz
2023/08/30 15:33:59.546, 77.18 W, 1755 MHz
2023/08/30 15:33:59.551, 77.18 W, 1755 MHz
2023/08/30 15:33:59.555, 77.18 W, 1755 MHz
2023/08/30 15:33:59.558, 77.18 W, 1755 MHz
2023/08/30 15:33:59.562, 77.18 W, 1755 MHz
2023/08/30 15:33:59.565, 77.18 W, 1755 MHz
2023/08/30 15:33:59.571, 77.18 W, 1755 MHz
2023/08/30 15:33:59.575, 77.18 W, 1755 MHz
2023/08/30 15:33:59.578, 77.18 W, 1755 MHz
2023/08/30 15:33:59.582, 77.18 W, 1755 MHz
2023/08/30 15:33:59.585, 77.18 W, 1755 MHz
2023/08/30 15:33:59.592, 77.18 W, 1755 MHz
2023/08/30 15:33:59.595, 77.18 W, 1755 MHz
2023/08/30 15:33:59.598, 77.18 W, 1755 MHz
2023/08/30 15:33:59.602, 77.18 W, 1755 MHz
2023/08/30 15:33:59.605, 77.18 W, 1755 MHz
2023/08/30 15:33:59.612, 77.18 W, 1755 MHz
2023/08/30 15:33:59.615, 77.18 W, 1755 MHz
2023/08/30 15:33:59.618, 77.18 W, 1755 MHz
2023/08/30 15:33:59.622, 77.67 W, 1755 MHz
2023/08/30 15:33:59.627, 77.67 W, 1755 MHz
2023/08/30 15:33:59.640, 77.67 W, 1755 MHz
2023/08/30 15:33:59.643, 77.67 W, 1755 MHz
2023/08/30 15:33:59.647, 77.67 W, 1755 MHz
2023/08/30 15:33:59.652, 77.67 W, 1755 MHz
2023/08/30 15:33:59.655, 77.67 W, 1755 MHz
2023/08/30 15:33:59.658, 77.67 W, 1755 MHz
2023/08/30 15:33:59.662, 77.67 W, 1755 MHz
2023/08/30 15:33:59.665, 77.67 W, 1755 MHz
2023/08/30 15:33:59.671, 77.67 W, 1755 MHz
2023/08/30 15:33:59.675, 77.67 W, 1755 MHz
2023/08/30 15:33:59.678, 77.67 W, 1755 MHz
2023/08/30 15:33:59.681, 77.67 W, 1755 MHz
2023/08/30 15:33:59.685, 77.67 W, 1755 MHz
2023/08/30 15:33:59.692, 77.67 W, 1755 MHz
2023/08/30 15:33:59.695, 77.67 W, 1755 MHz
2023/08/30 15:33:59.698, 77.67 W, 1755 MHz
2023/08/30 15:33:59.702, 77.67 W, 1755 MHz
2023/08/30 15:33:59.705, 77.67 W, 1755 MHz
2023/08/30 15:33:59.712, 77.67 W, 1755 MHz
2023/08/30 15:33:59.715, 77.67 W, 1755 MHz
2023/08/30 15:33:59.718, 77.67 W, 1755 MHz
2023/08/30 15:33:59.722, 77.68 W, 1755 MHz
2023/08/30 15:33:59.726, 77.68 W, 1755 MHz
2023/08/30 15:33:59.741, 77.68 W, 1755 MHz
2023/08/30 15:33:59.744, 77.68 W, 1755 MHz
2023/08/30 15:33:59.748, 77.68 W, 1755 MHz
2023/08/30 15:33:59.753, 77.68 W, 1755 MHz
2023/08/30 15:33:59.756, 77.68 W, 1755 MHz
2023/08/30 15:33:59.759, 77.68 W, 1755 MHz
2023/08/30 15:33:59.763, 77.68 W, 1755 MHz
2023/08/30 15:33:59.766, 77.68 W, 1755 MHz
2023/08/30 15:33:59.772, 77.68 W, 1755 MHz
2023/08/30 15:33:59.775, 77.68 W, 1755 MHz
2023/08/30 15:33:59.778, 77.68 W, 1755 MHz
2023/08/30 15:33:59.782, 77.68 W, 1755 MHz
2023/08/30 15:33:59.785, 77.68 W, 1755 MHz
2023/08/30 15:33:59.792, 77.68 W, 1755 MHz
2023/08/30 15:33:59.795, 77.68 W, 1755 MHz
2023/08/30 15:33:59.798, 77.68 W, 1755 MHz
2023/08/30 15:33:59.802, 77.68 W, 1755 MHz
2023/08/30 15:33:59.805, 77.68 W, 1755 MHz
2023/08/30 15:33:59.812, 77.68 W, 1755 MHz
2023/08/30 15:33:59.815, 77.68 W, 1755 MHz
2023/08/30 15:33:59.818, 77.68 W, 1755 MHz
2023/08/30 15:33:59.822, 77.68 W, 1755 MHz
2023/08/30 15:33:59.826, 77.68 W, 1755 MHz
2023/08/30 15:33:59.840, 77.68 W, 1755 MHz
2023/08/30 15:33:59.843, 77.68 W, 1755 MHz
2023/08/30 15:33:59.847, 77.68 W, 1755 MHz
2023/08/30 15:33:59.852, 77.68 W, 1755 MHz
2023/08/30 15:33:59.855, 77.68 W, 1755 MHz
2023/08/30 15:33:59.859, 77.68 W, 1755 MHz
2023/08/30 15:33:59.862, 77.68 W, 1755 MHz
2023/08/30 15:33:59.865, 77.68 W, 1755 MHz
2023/08/30 15:33:59.871, 77.68 W, 1755 MHz
2023/08/30 15:33:59.875, 77.68 W, 1755 MHz
2023/08/30 15:33:59.878, 77.68 W, 1755 MHz
2023/08/30 15:33:59.882, 77.68 W, 1755 MHz
2023/08/30 15:33:59.885, 77.68 W, 1755 MHz
2023/08/30 15:33:59.892, 77.68 W, 1755 MHz
2023/08/30 15:33:59.895, 77.68 W, 1755 MHz
2023/08/30 15:33:59.898, 77.68 W, 1755 MHz
2023/08/30 15:33:59.902, 77.68 W, 1755 MHz
2023/08/30 15:33:59.905, 77.68 W, 1755 MHz
2023/08/30 15:33:59.912, 77.68 W, 1755 MHz
2023/08/30 15:33:59.915, 77.68 W, 1755 MHz
2023/08/30 15:33:59.918, 77.68 W, 1755 MHz
2023/08/30 15:33:59.922, 77.68 W, 1755 MHz
2023/08/30 15:33:59.926, 77.68 W, 1755 MHz
2023/08/30 15:33:59.942, 77.68 W, 1755 MHz
2023/08/30 15:33:59.946, 77.68 W, 1755 MHz
2023/08/30 15:33:59.952, 77.68 W, 1755 MHz
2023/08/30 15:33:59.955, 77.68 W, 1755 MHz
2023/08/30 15:33:59.958, 77.68 W, 1755 MHz
2023/08/30 15:33:59.961, 77.68 W, 1755 MHz
2023/08/30 15:33:59.965, 77.68 W, 1755 MHz
2023/08/30 15:33:59.971, 77.68 W, 1755 MHz
2023/08/30 15:33:59.975, 77.68 W, 1755 MHz
2023/08/30 15:33:59.978, 77.68 W, 1755 MHz
2023/08/30 15:33:59.982, 77.68 W, 1755 MHz
2023/08/30 15:33:59.985, 77.68 W, 1755 MHz
2023/08/30 15:33:59.991, 77.68 W, 1755 MHz
2023/08/30 15:33:59.995, 77.68 W, 1755 MHz
2023/08/30 15:33:59.998, 77.68 W, 1755 MHz
2023/08/30 15:34:00.001, 77.68 W, 1755 MHz
2023/08/30 15:34:00.005, 77.68 W, 1755 MHz
2023/08/30 15:34:00.012, 77.68 W, 1755 MHz
2023/08/30 15:34:00.015, 77.68 W, 1755 MHz
2023/08/30 15:34:00.018, 77.68 W, 1755 MHz
2023/08/30 15:34:00.022, 77.67 W, 1755 MHz
2023/08/30 15:34:00.026, 77.67 W, 1755 MHz
2023/08/30 15:34:00.040, 77.67 W, 1755 MHz
2023/08/30 15:34:00.043, 77.67 W, 1755 MHz
2023/08/30 15:34:00.047, 77.67 W, 1755 MHz
2023/08/30 15:34:00.052, 77.67 W, 1755 MHz
2023/08/30 15:34:00.055, 77.67 W, 1755 MHz
2023/08/30 15:34:00.058, 77.67 W, 1755 MHz
2023/08/30 15:34:00.062, 77.67 W, 1755 MHz
2023/08/30 15:34:00.065, 77.67 W, 1755 MHz
2023/08/30 15:34:00.071, 77.67 W, 1755 MHz
2023/08/30 15:34:00.075, 77.67 W, 1755 MHz
2023/08/30 15:34:00.078, 77.67 W, 1755 MHz
2023/08/30 15:34:00.081, 77.67 W, 1755 MHz
2023/08/30 15:34:00.085, 77.67 W, 1755 MHz
2023/08/30 15:34:00.092, 77.67 W, 1755 MHz
2023/08/30 15:34:00.095, 77.67 W, 1755 MHz
2023/08/30 15:34:00.098, 77.67 W, 1755 MHz
2023/08/30 15:34:00.102, 77.67 W, 1755 MHz
2023/08/30 15:34:00.105, 77.67 W, 1755 MHz
2023/08/30 15:34:00.112, 77.67 W, 1755 MHz
2023/08/30 15:34:00.115, 77.67 W, 1755 MHz
2023/08/30 15:34:00.118, 77.67 W, 1755 MHz
2023/08/30 15:34:00.122, 77.68 W, 1755 MHz
2023/08/30 15:34:00.126, 77.68 W, 1755 MHz
2023/08/30 15:34:00.144, 77.68 W, 1755 MHz
2023/08/30 15:34:00.147, 77.68 W, 1755 MHz
2023/08/30 15:34:00.152, 77.68 W, 1755 MHz
2023/08/30 15:34:00.156, 77.68 W, 1755 MHz
2023/08/30 15:34:00.159, 77.68 W, 1755 MHz
2023/08/30 15:34:00.162, 77.68 W, 1755 MHz
2023/08/30 15:34:00.166, 77.68 W, 1755 MHz
2023/08/30 15:34:00.171, 77.68 W, 1755 MHz
2023/08/30 15:34:00.175, 77.68 W, 1755 MHz
2023/08/30 15:34:00.178, 77.68 W, 1755 MHz
2023/08/30 15:34:00.181, 77.68 W, 1755 MHz
2023/08/30 15:34:00.185, 77.68 W, 1755 MHz
2023/08/30 15:34:00.192, 77.68 W, 1755 MHz
2023/08/30 15:34:00.195, 77.68 W, 1755 MHz
2023/08/30 15:34:00.198, 77.68 W, 1755 MHz
2023/08/30 15:34:00.202, 77.68 W, 1755 MHz
2023/08/30 15:34:00.205, 77.68 W, 1755 MHz
2023/08/30 15:34:00.212, 77.68 W, 1755 MHz
2023/08/30 15:34:00.215, 77.68 W, 1755 MHz
2023/08/30 15:34:00.218, 77.68 W, 1755 MHz
2023/08/30 15:34:00.222, 77.67 W, 1755 MHz
2023/08/30 15:34:00.226, 77.67 W, 1755 MHz
2023/08/30 15:34:00.240, 77.67 W, 1755 MHz
2023/08/30 15:34:00.243, 77.67 W, 1755 MHz
2023/08/30 15:34:00.247, 77.67 W, 1755 MHz
2023/08/30 15:34:00.252, 77.67 W, 1755 MHz
2023/08/30 15:34:00.255, 77.67 W, 1755 MHz
2023/08/30 15:34:00.258, 77.67 W, 1755 MHz
2023/08/30 15:34:00.262, 77.67 W, 1755 MHz
2023/08/30 15:34:00.265, 77.67 W, 1755 MHz
2023/08/30 15:34:00.271, 77.67 W, 1755 MHz
2023/08/30 15:34:00.275, 77.67 W, 1755 MHz
2023/08/30 15:34:00.278, 77.67 W, 1755 MHz
2023/08/30 15:34:00.281, 77.67 W, 1755 MHz
2023/08/30 15:34:00.285, 77.67 W, 1755 MHz
2023/08/30 15:34:00.291, 77.67 W, 1755 MHz
2023/08/30 15:34:00.295, 77.67 W, 1755 MHz
2023/08/30 15:34:00.298, 77.67 W, 1755 MHz
2023/08/30 15:34:00.301, 77.67 W, 1755 MHz
2023/08/30 15:34:00.305, 77.67 W, 1755 MHz
2023/08/30 15:34:00.312, 77.67 W, 1755 MHz
2023/08/30 15:34:00.315, 77.67 W, 1755 MHz
2023/08/30 15:34:00.318, 77.67 W, 1755 MHz
2023/08/30 15:34:00.322, 77.08 W, 1755 MHz
2023/08/30 15:34:00.326, 77.08 W, 1755 MHz
2023/08/30 15:34:00.341, 77.08 W, 1755 MHz
2023/08/30 15:34:00.344, 77.08 W, 1755 MHz
2023/08/30 15:34:00.348, 77.08 W, 1755 MHz
2023/08/30 15:34:00.353, 77.08 W, 1755 MHz
2023/08/30 15:34:00.356, 77.08 W, 1755 MHz
2023/08/30 15:34:00.360, 77.08 W, 1755 MHz
2023/08/30 15:34:00.363, 77.08 W, 1755 MHz
2023/08/30 15:34:00.366, 77.08 W, 1755 MHz
2023/08/30 15:34:00.372, 77.08 W, 1755 MHz
2023/08/30 15:34:00.375, 77.08 W, 1755 MHz
2023/08/30 15:34:00.378, 77.08 W, 1755 MHz
2023/08/30 15:34:00.382, 77.08 W, 1755 MHz
2023/08/30 15:34:00.385, 77.08 W, 1755 MHz
2023/08/30 15:34:00.391, 77.08 W, 1755 MHz
2023/08/30 15:34:00.395, 77.08 W, 1755 MHz
2023/08/30 15:34:00.398, 77.08 W, 1755 MHz
2023/08/30 15:34:00.402, 77.08 W, 1755 MHz
2023/08/30 15:34:00.405, 77.08 W, 1755 MHz
2023/08/30 15:34:00.412, 77.08 W, 1755 MHz
2023/08/30 15:34:00.415, 77.08 W, 1755 MHz
2023/08/30 15:34:00.418, 77.08 W, 1755 MHz
2023/08/30 15:34:00.422, 77.67 W, 1755 MHz
2023/08/30 15:34:00.426, 77.67 W, 1755 MHz
2023/08/30 15:34:00.440, 77.67 W, 1755 MHz
2023/08/30 15:34:00.443, 77.67 W, 1755 MHz
2023/08/30 15:34:00.446, 77.67 W, 1755 MHz
2023/08/30 15:34:00.452, 77.67 W, 1755 MHz
2023/08/30 15:34:00.455, 77.67 W, 1755 MHz
2023/08/30 15:34:00.458, 77.67 W, 1755 MHz
2023/08/30 15:34:00.462, 77.67 W, 1755 MHz
2023/08/30 15:34:00.465, 77.67 W, 1755 MHz
2023/08/30 15:34:00.472, 77.67 W, 1755 MHz
2023/08/30 15:34:00.475, 77.67 W, 1755 MHz
2023/08/30 15:34:00.478, 77.67 W, 1755 MHz
2023/08/30 15:34:00.482, 77.67 W, 1755 MHz
2023/08/30 15:34:00.485, 77.67 W, 1755 MHz
2023/08/30 15:34:00.492, 77.67 W, 1755 MHz
2023/08/30 15:34:00.495, 77.67 W, 1755 MHz
2023/08/30 15:34:00.498, 77.67 W, 1755 MHz
2023/08/30 15:34:00.502, 77.67 W, 1755 MHz
2023/08/30 15:34:00.505, 77.67 W, 1755 MHz
2023/08/30 15:34:00.511, 77.67 W, 1755 MHz
2023/08/30 15:34:00.515, 77.67 W, 1755 MHz
2023/08/30 15:34:00.518, 77.67 W, 1755 MHz
2023/08/30 15:34:00.522, 77.68 W, 1755 MHz
2023/08/30 15:34:00.526, 77.68 W, 1755 MHz
2023/08/30 15:34:00.541, 77.68 W, 1755 MHz
2023/08/30 15:34:00.545, 77.68 W, 1755 MHz
2023/08/30 15:34:00.551, 77.68 W, 1755 MHz
2023/08/30 15:34:00.555, 77.68 W, 1755 MHz
2023/08/30 15:34:00.558, 77.68 W, 1755 MHz
2023/08/30 15:34:00.561, 77.68 W, 1755 MHz
2023/08/30 15:34:00.565, 77.68 W, 1755 MHz
2023/08/30 15:34:00.571, 77.68 W, 1755 MHz
2023/08/30 15:34:00.575, 77.68 W, 1755 MHz
2023/08/30 15:34:00.578, 77.68 W, 1755 MHz
2023/08/30 15:34:00.581, 77.68 W, 1755 MHz
2023/08/30 15:34:00.585, 77.68 W, 1755 MHz
2023/08/30 15:34:00.592, 77.68 W, 1755 MHz
2023/08/30 15:34:00.595, 77.68 W, 1755 MHz
2023/08/30 15:34:00.598, 77.68 W, 1755 MHz
2023/08/30 15:34:00.601, 77.68 W, 1755 MHz
2023/08/30 15:34:00.605, 77.68 W, 1755 MHz
2023/08/30 15:34:00.612, 77.68 W, 1755 MHz
2023/08/30 15:34:00.615, 77.68 W, 1755 MHz
2023/08/30 15:34:00.619, 77.68 W, 1755 MHz
2023/08/30 15:34:00.622, 77.68 W, 1755 MHz
2023/08/30 15:34:00.626, 77.68 W, 1755 MHz
2023/08/30 15:34:00.640, 77.68 W, 1755 MHz
2023/08/30 15:34:00.643, 77.68 W, 1755 MHz
2023/08/30 15:34:00.647, 77.68 W, 1755 MHz
2023/08/30 15:34:00.652, 77.68 W, 1755 MHz
2023/08/30 15:34:00.655, 77.68 W, 1755 MHz
2023/08/30 15:34:00.659, 77.68 W, 1755 MHz
2023/08/30 15:34:00.662, 77.68 W, 1755 MHz
2023/08/30 15:34:00.665, 77.68 W, 1755 MHz
2023/08/30 15:34:00.671, 77.68 W, 1755 MHz
2023/08/30 15:34:00.675, 77.68 W, 1755 MHz
2023/08/30 15:34:00.678, 77.68 W, 1755 MHz
2023/08/30 15:34:00.681, 77.68 W, 1755 MHz
2023/08/30 15:34:00.685, 77.68 W, 1755 MHz
2023/08/30 15:34:00.692, 77.68 W, 1755 MHz
2023/08/30 15:34:00.695, 77.68 W, 1755 MHz
2023/08/30 15:34:00.698, 77.68 W, 1755 MHz
2023/08/30 15:34:00.701, 77.68 W, 1755 MHz
2023/08/30 15:34:00.705, 77.68 W, 1755 MHz
2023/08/30 15:34:00.711, 77.68 W, 1755 MHz
2023/08/30 15:34:00.715, 77.68 W, 1755 MHz
2023/08/30 15:34:00.718, 77.68 W, 1755 MHz
2023/08/30 15:34:00.722, 77.18 W, 1755 MHz
2023/08/30 15:34:00.726, 77.18 W, 1755 MHz
2023/08/30 15:34:00.742, 77.18 W, 1755 MHz
2023/08/30 15:34:00.746, 77.18 W, 1755 MHz
2023/08/30 15:34:00.751, 77.18 W, 1755 MHz
2023/08/30 15:34:00.755, 77.18 W, 1755 MHz
2023/08/30 15:34:00.758, 77.18 W, 1755 MHz
2023/08/30 15:34:00.761, 77.18 W, 1755 MHz
2023/08/30 15:34:00.765, 77.18 W, 1755 MHz
2023/08/30 15:34:00.771, 77.18 W, 1755 MHz
2023/08/30 15:34:00.775, 77.18 W, 1755 MHz
2023/08/30 15:34:00.778, 77.18 W, 1755 MHz
2023/08/30 15:34:00.781, 77.18 W, 1755 MHz
2023/08/30 15:34:00.785, 77.18 W, 1755 MHz
2023/08/30 15:34:00.792, 77.18 W, 1755 MHz
2023/08/30 15:34:00.795, 77.18 W, 1755 MHz
2023/08/30 15:34:00.798, 77.18 W, 1755 MHz
2023/08/30 15:34:00.801, 77.18 W, 1755 MHz
2023/08/30 15:34:00.805, 77.18 W, 1755 MHz
2023/08/30 15:34:00.811, 77.18 W, 1755 MHz
2023/08/30 15:34:00.815, 77.18 W, 1755 MHz
2023/08/30 15:34:00.818, 77.18 W, 1755 MHz
2023/08/30 15:34:00.821, 78.16 W, 1755 MHz
2023/08/30 15:34:00.826, 78.16 W, 1755 MHz
2023/08/30 15:34:00.840, 78.16 W, 1755 MHz
2023/08/30 15:34:00.843, 78.16 W, 1755 MHz
2023/08/30 15:34:00.847, 78.16 W, 1755 MHz
2023/08/30 15:34:00.852, 78.16 W, 1755 MHz
