timestamp, power.draw [W], clocks.current.sm [MHz]
2023/11/15 12:21:36.064, 330.25 W, 1455 MHz
2023/11/15 12:21:36.066, 330.25 W, 1455 MHz
2023/11/15 12:21:36.069, 330.25 W, 1455 MHz
2023/11/15 12:21:36.071, 330.25 W, 1455 MHz
2023/11/15 12:21:36.073, 330.25 W, 1455 MHz
2023/11/15 12:21:36.076, 330.25 W, 1455 MHz
2023/11/15 12:21:36.078, 330.25 W, 1470 MHz
2023/11/15 12:21:36.083, 330.25 W, 1470 MHz
2023/11/15 12:21:36.085, 330.25 W, 1470 MHz
2023/11/15 12:21:36.087, 330.25 W, 1470 MHz
2023/11/15 12:21:36.089, 330.25 W, 1470 MHz
2023/11/15 12:21:36.092, 330.42 W, 1470 MHz
2023/11/15 12:21:36.095, 330.42 W, 1470 MHz
2023/11/15 12:21:36.098, 330.42 W, 1470 MHz
2023/11/15 12:21:36.101, 330.42 W, 1470 MHz
2023/11/15 12:21:36.105, 330.42 W, 1470 MHz
2023/11/15 12:21:36.108, 330.42 W, 1485 MHz
2023/11/15 12:21:36.113, 330.42 W, 1485 MHz
2023/11/15 12:21:36.119, 330.42 W, 1470 MHz
2023/11/15 12:21:36.122, 330.42 W, 1470 MHz
2023/11/15 12:21:36.124, 330.42 W, 1470 MHz
2023/11/15 12:21:36.126, 330.42 W, 1470 MHz
2023/11/15 12:21:36.129, 330.42 W, 1470 MHz
2023/11/15 12:21:36.131, 330.42 W, 1470 MHz
2023/11/15 12:21:36.133, 330.42 W, 1470 MHz
2023/11/15 12:21:36.136, 330.42 W, 1470 MHz
2023/11/15 12:21:36.138, 330.42 W, 1470 MHz
2023/11/15 12:21:36.141, 330.42 W, 1470 MHz
2023/11/15 12:21:36.143, 330.42 W, 1470 MHz
2023/11/15 12:21:36.146, 330.42 W, 1470 MHz
2023/11/15 12:21:36.148, 330.42 W, 1470 MHz
2023/11/15 12:21:36.150, 330.42 W, 1470 MHz
2023/11/15 12:21:36.153, 330.42 W, 1470 MHz
2023/11/15 12:21:36.155, 330.42 W, 1470 MHz
2023/11/15 12:21:36.158, 330.42 W, 1470 MHz
2023/11/15 12:21:36.160, 330.42 W, 1470 MHz
2023/11/15 12:21:36.162, 330.42 W, 1470 MHz
2023/11/15 12:21:36.165, 330.42 W, 1470 MHz
2023/11/15 12:21:36.167, 330.42 W, 1470 MHz
2023/11/15 12:21:36.169, 330.42 W, 1470 MHz
2023/11/15 12:21:36.172, 330.42 W, 1470 MHz
2023/11/15 12:21:36.174, 330.42 W, 1470 MHz
2023/11/15 12:21:36.177, 330.42 W, 1470 MHz
2023/11/15 12:21:36.180, 330.42 W, 1470 MHz
2023/11/15 12:21:36.182, 330.42 W, 1470 MHz
2023/11/15 12:21:36.184, 330.42 W, 1470 MHz
2023/11/15 12:21:36.186, 330.42 W, 1470 MHz
2023/11/15 12:21:36.189, 330.42 W, 1470 MHz
2023/11/15 12:21:36.191, 330.42 W, 1470 MHz
2023/11/15 12:21:36.193, 330.88 W, 1470 MHz
2023/11/15 12:21:36.197, 330.88 W, 1470 MHz
2023/11/15 12:21:36.200, 330.88 W, 1470 MHz
2023/11/15 12:21:36.204, 330.88 W, 1470 MHz
2023/11/15 12:21:36.207, 330.88 W, 1470 MHz
2023/11/15 12:21:36.210, 330.88 W, 1470 MHz
2023/11/15 12:21:36.212, 330.88 W, 1470 MHz
2023/11/15 12:21:36.214, 330.88 W, 1470 MHz
2023/11/15 12:21:36.217, 330.88 W, 1455 MHz
2023/11/15 12:21:36.222, 330.88 W, 1455 MHz
2023/11/15 12:21:36.224, 330.88 W, 1455 MHz
2023/11/15 12:21:36.226, 330.88 W, 1455 MHz
2023/11/15 12:21:36.229, 330.88 W, 1455 MHz
2023/11/15 12:21:36.231, 330.88 W, 1455 MHz
2023/11/15 12:21:36.233, 330.88 W, 1455 MHz
2023/11/15 12:21:36.236, 330.88 W, 1455 MHz
2023/11/15 12:21:36.238, 330.88 W, 1455 MHz
2023/11/15 12:21:36.241, 330.88 W, 1455 MHz
2023/11/15 12:21:36.243, 330.88 W, 1455 MHz
2023/11/15 12:21:36.245, 330.88 W, 1455 MHz
2023/11/15 12:21:36.248, 330.88 W, 1455 MHz
2023/11/15 12:21:36.250, 330.88 W, 1455 MHz
2023/11/15 12:21:36.252, 330.88 W, 1455 MHz
2023/11/15 12:21:36.258, 330.88 W, 1455 MHz
2023/11/15 12:21:36.260, 330.88 W, 1455 MHz
2023/11/15 12:21:36.262, 330.88 W, 1455 MHz
2023/11/15 12:21:36.265, 330.88 W, 1455 MHz
2023/11/15 12:21:36.267, 330.88 W, 1455 MHz
2023/11/15 12:21:36.269, 330.88 W, 1455 MHz
2023/11/15 12:21:36.272, 330.88 W, 1455 MHz
2023/11/15 12:21:36.274, 330.88 W, 1455 MHz
2023/11/15 12:21:36.276, 330.88 W, 1455 MHz
2023/11/15 12:21:36.279, 330.88 W, 1455 MHz
2023/11/15 12:21:36.281, 330.88 W, 1455 MHz
2023/11/15 12:21:36.283, 330.88 W, 1455 MHz
2023/11/15 12:21:36.286, 330.88 W, 1455 MHz
2023/11/15 12:21:36.288, 330.88 W, 1455 MHz
2023/11/15 12:21:36.290, 330.88 W, 1455 MHz
2023/11/15 12:21:36.293, 331.31 W, 1455 MHz
2023/11/15 12:21:36.295, 331.31 W, 1455 MHz
2023/11/15 12:21:36.299, 331.31 W, 1455 MHz
2023/11/15 12:21:36.303, 331.31 W, 1455 MHz
2023/11/15 12:21:36.307, 331.31 W, 1455 MHz
2023/11/15 12:21:36.310, 331.31 W, 1455 MHz
2023/11/15 12:21:36.312, 331.31 W, 1455 MHz
2023/11/15 12:21:36.315, 331.31 W, 1455 MHz
2023/11/15 12:21:36.317, 331.31 W, 1455 MHz
2023/11/15 12:21:36.320, 331.31 W, 1455 MHz
2023/11/15 12:21:36.322, 331.31 W, 1455 MHz
2023/11/15 12:21:36.324, 331.31 W, 1455 MHz
2023/11/15 12:21:36.326, 331.31 W, 1455 MHz
2023/11/15 12:21:36.329, 331.31 W, 1455 MHz
2023/11/15 12:21:36.331, 331.31 W, 1455 MHz
2023/11/15 12:21:36.333, 331.31 W, 1455 MHz
2023/11/15 12:21:36.336, 331.31 W, 1455 MHz
2023/11/15 12:21:36.338, 331.31 W, 1455 MHz
2023/11/15 12:21:36.341, 331.31 W, 1455 MHz
2023/11/15 12:21:36.343, 331.31 W, 1455 MHz
2023/11/15 12:21:36.345, 331.31 W, 1455 MHz
2023/11/15 12:21:36.348, 331.31 W, 1455 MHz
2023/11/15 12:21:36.350, 331.31 W, 1455 MHz
2023/11/15 12:21:36.352, 331.31 W, 1455 MHz
2023/11/15 12:21:36.355, 331.31 W, 1455 MHz
2023/11/15 12:21:36.357, 331.31 W, 1455 MHz
2023/11/15 12:21:36.360, 331.31 W, 1455 MHz
2023/11/15 12:21:36.362, 331.31 W, 1455 MHz
2023/11/15 12:21:36.364, 331.31 W, 1455 MHz
2023/11/15 12:21:36.367, 331.31 W, 1455 MHz
2023/11/15 12:21:36.369, 331.31 W, 1455 MHz
2023/11/15 12:21:36.371, 331.31 W, 1455 MHz
2023/11/15 12:21:36.374, 331.31 W, 1455 MHz
2023/11/15 12:21:36.376, 331.31 W, 1455 MHz
2023/11/15 12:21:36.379, 331.31 W, 1455 MHz
2023/11/15 12:21:36.381, 331.31 W, 1455 MHz
2023/11/15 12:21:36.383, 331.31 W, 1455 MHz
2023/11/15 12:21:36.385, 331.31 W, 1455 MHz
2023/11/15 12:21:36.388, 331.31 W, 1455 MHz
2023/11/15 12:21:36.390, 331.31 W, 1455 MHz
2023/11/15 12:21:36.393, 331.35 W, 1455 MHz
2023/11/15 12:21:36.406, 331.35 W, 1455 MHz
2023/11/15 12:21:36.408, 331.35 W, 1455 MHz
2023/11/15 12:21:36.410, 331.35 W, 1455 MHz
2023/11/15 12:21:36.413, 331.35 W, 1455 MHz
2023/11/15 12:21:36.415, 331.35 W, 1455 MHz
2023/11/15 12:21:36.418, 331.35 W, 1455 MHz
2023/11/15 12:21:36.420, 331.35 W, 1455 MHz
2023/11/15 12:21:36.422, 331.35 W, 1455 MHz
2023/11/15 12:21:36.424, 331.35 W, 1455 MHz
2023/11/15 12:21:36.427, 331.35 W, 1455 MHz
2023/11/15 12:21:36.429, 331.35 W, 1455 MHz
2023/11/15 12:21:36.431, 331.35 W, 1455 MHz
2023/11/15 12:21:36.434, 331.35 W, 1455 MHz
2023/11/15 12:21:36.437, 331.35 W, 1440 MHz
2023/11/15 12:21:36.442, 331.35 W, 1440 MHz
2023/11/15 12:21:36.445, 331.35 W, 1440 MHz
2023/11/15 12:21:36.447, 331.35 W, 1440 MHz
2023/11/15 12:21:36.449, 331.35 W, 1440 MHz
2023/11/15 12:21:36.452, 331.35 W, 1440 MHz
2023/11/15 12:21:36.454, 331.35 W, 1440 MHz
2023/11/15 12:21:36.457, 331.35 W, 1440 MHz
2023/11/15 12:21:36.460, 331.35 W, 1440 MHz
2023/11/15 12:21:36.462, 331.35 W, 1440 MHz
2023/11/15 12:21:36.464, 331.35 W, 1440 MHz
2023/11/15 12:21:36.467, 331.35 W, 1440 MHz
2023/11/15 12:21:36.469, 331.35 W, 1440 MHz
2023/11/15 12:21:36.471, 331.35 W, 1440 MHz
2023/11/15 12:21:36.474, 331.35 W, 1440 MHz
2023/11/15 12:21:36.476, 331.35 W, 1440 MHz
2023/11/15 12:21:36.479, 331.35 W, 1470 MHz
2023/11/15 12:21:36.483, 331.35 W, 1470 MHz
2023/11/15 12:21:36.486, 331.35 W, 1470 MHz
2023/11/15 12:21:36.488, 331.35 W, 1470 MHz
2023/11/15 12:21:36.490, 331.35 W, 1470 MHz
2023/11/15 12:21:36.493, 331.27 W, 1470 MHz
2023/11/15 12:21:36.495, 331.27 W, 1470 MHz
2023/11/15 12:21:36.498, 331.27 W, 1470 MHz
2023/11/15 12:21:36.502, 331.27 W, 1470 MHz
2023/11/15 12:21:36.505, 331.27 W, 1470 MHz
2023/11/15 12:21:36.509, 331.27 W, 1470 MHz
2023/11/15 12:21:36.511, 331.27 W, 1485 MHz
2023/11/15 12:21:36.519, 331.27 W, 1485 MHz
2023/11/15 12:21:36.521, 331.27 W, 1485 MHz
2023/11/15 12:21:36.524, 331.27 W, 1485 MHz
2023/11/15 12:21:36.526, 331.27 W, 1485 MHz
2023/11/15 12:21:36.528, 331.27 W, 1485 MHz
2023/11/15 12:21:36.530, 331.27 W, 1485 MHz
2023/11/15 12:21:36.533, 331.27 W, 1485 MHz
2023/11/15 12:21:36.539, 331.27 W, 1455 MHz
2023/11/15 12:21:36.541, 331.27 W, 1455 MHz
2023/11/15 12:21:36.544, 331.27 W, 1455 MHz
2023/11/15 12:21:36.546, 331.27 W, 1455 MHz
2023/11/15 12:21:36.548, 331.27 W, 1455 MHz
2023/11/15 12:21:36.550, 331.27 W, 1455 MHz
2023/11/15 12:21:36.553, 331.27 W, 1455 MHz
2023/11/15 12:21:36.555, 331.27 W, 1455 MHz
2023/11/15 12:21:36.558, 331.27 W, 1455 MHz
2023/11/15 12:21:36.560, 331.27 W, 1455 MHz
2023/11/15 12:21:36.563, 331.27 W, 1455 MHz
2023/11/15 12:21:36.565, 331.27 W, 1455 MHz
2023/11/15 12:21:36.567, 331.27 W, 1455 MHz
2023/11/15 12:21:36.569, 331.27 W, 1455 MHz
2023/11/15 12:21:36.572, 331.27 W, 1455 MHz
2023/11/15 12:21:36.574, 331.27 W, 1455 MHz
2023/11/15 12:21:36.577, 331.27 W, 1455 MHz
2023/11/15 12:21:36.579, 331.27 W, 1455 MHz
2023/11/15 12:21:36.581, 331.27 W, 1455 MHz
2023/11/15 12:21:36.584, 331.27 W, 1455 MHz
2023/11/15 12:21:36.586, 331.27 W, 1455 MHz
2023/11/15 12:21:36.588, 331.27 W, 1455 MHz
2023/11/15 12:21:36.591, 331.27 W, 1455 MHz
2023/11/15 12:21:36.593, 331.39 W, 1455 MHz
2023/11/15 12:21:36.596, 331.39 W, 1455 MHz
2023/11/15 12:21:36.598, 331.39 W, 1455 MHz
2023/11/15 12:21:36.602, 331.39 W, 1455 MHz
2023/11/15 12:21:36.607, 331.39 W, 1455 MHz
2023/11/15 12:21:36.610, 331.39 W, 1455 MHz
2023/11/15 12:21:36.612, 331.39 W, 1455 MHz
2023/11/15 12:21:36.615, 331.39 W, 1455 MHz
2023/11/15 12:21:36.617, 331.39 W, 1455 MHz
2023/11/15 12:21:36.620, 331.39 W, 1455 MHz
2023/11/15 12:21:36.622, 331.39 W, 1455 MHz
2023/11/15 12:21:36.624, 331.39 W, 1455 MHz
2023/11/15 12:21:36.626, 331.39 W, 1455 MHz
2023/11/15 12:21:36.629, 331.39 W, 1455 MHz
2023/11/15 12:21:36.631, 331.39 W, 1455 MHz
2023/11/15 12:21:36.633, 331.39 W, 1455 MHz
2023/11/15 12:21:36.636, 331.39 W, 1455 MHz
2023/11/15 12:21:36.638, 331.39 W, 1455 MHz
2023/11/15 12:21:36.641, 331.39 W, 1455 MHz
2023/11/15 12:21:36.643, 331.39 W, 1455 MHz
2023/11/15 12:21:36.645, 331.39 W, 1455 MHz
2023/11/15 12:21:36.648, 331.39 W, 1455 MHz
2023/11/15 12:21:36.650, 331.39 W, 1455 MHz
2023/11/15 12:21:36.652, 331.39 W, 1455 MHz
2023/11/15 12:21:36.655, 331.39 W, 1455 MHz
2023/11/15 12:21:36.657, 331.39 W, 1455 MHz
2023/11/15 12:21:36.659, 331.39 W, 1455 MHz
2023/11/15 12:21:36.662, 331.39 W, 1455 MHz
2023/11/15 12:21:36.664, 331.39 W, 1455 MHz
2023/11/15 12:21:36.666, 331.39 W, 1455 MHz
2023/11/15 12:21:36.669, 331.39 W, 1455 MHz
2023/11/15 12:21:36.671, 331.39 W, 1455 MHz
2023/11/15 12:21:36.673, 331.39 W, 1455 MHz
2023/11/15 12:21:36.678, 331.39 W, 1455 MHz
2023/11/15 12:21:36.682, 331.39 W, 1455 MHz
2023/11/15 12:21:36.684, 331.39 W, 1455 MHz
2023/11/15 12:21:36.686, 331.39 W, 1455 MHz
2023/11/15 12:21:36.689, 331.39 W, 1455 MHz
2023/11/15 12:21:36.691, 331.42 W, 1455 MHz
2023/11/15 12:21:36.693, 331.42 W, 1455 MHz
2023/11/15 12:21:36.696, 331.42 W, 1455 MHz
2023/11/15 12:21:36.699, 331.42 W, 1455 MHz
2023/11/15 12:21:36.702, 331.42 W, 1455 MHz
2023/11/15 12:21:36.707, 331.42 W, 1440 MHz
2023/11/15 12:21:36.713, 331.42 W, 1440 MHz
2023/11/15 12:21:36.715, 331.42 W, 1440 MHz
2023/11/15 12:21:36.718, 331.42 W, 1440 MHz
2023/11/15 12:21:36.720, 331.42 W, 1440 MHz
2023/11/15 12:21:36.723, 331.42 W, 1440 MHz
2023/11/15 12:21:36.725, 331.42 W, 1440 MHz
2023/11/15 12:21:36.727, 331.42 W, 1440 MHz
2023/11/15 12:21:36.730, 331.42 W, 1440 MHz
2023/11/15 12:21:36.732, 331.42 W, 1440 MHz
2023/11/15 12:21:36.734, 331.42 W, 1440 MHz
2023/11/15 12:21:36.737, 331.42 W, 1455 MHz
2023/11/15 12:21:36.742, 331.42 W, 1455 MHz
2023/11/15 12:21:36.744, 331.42 W, 1455 MHz
2023/11/15 12:21:36.747, 331.42 W, 1455 MHz
2023/11/15 12:21:36.749, 331.42 W, 1455 MHz
2023/11/15 12:21:36.751, 331.42 W, 1455 MHz
2023/11/15 12:21:36.753, 331.42 W, 1455 MHz
2023/11/15 12:21:36.756, 331.42 W, 1455 MHz
2023/11/15 12:21:36.759, 331.42 W, 1455 MHz
2023/11/15 12:21:36.761, 331.42 W, 1455 MHz
2023/11/15 12:21:36.764, 331.42 W, 1455 MHz
2023/11/15 12:21:36.766, 331.42 W, 1455 MHz
2023/11/15 12:21:36.769, 331.42 W, 1455 MHz
2023/11/15 12:21:36.771, 331.42 W, 1455 MHz
2023/11/15 12:21:36.773, 331.42 W, 1455 MHz
2023/11/15 12:21:36.776, 331.42 W, 1455 MHz
2023/11/15 12:21:36.778, 331.42 W, 1455 MHz
2023/11/15 12:21:36.782, 331.42 W, 1455 MHz
2023/11/15 12:21:36.784, 331.42 W, 1455 MHz
2023/11/15 12:21:36.786, 331.42 W, 1455 MHz
2023/11/15 12:21:36.789, 331.42 W, 1455 MHz
2023/11/15 12:21:36.791, 331.42 W, 1455 MHz
2023/11/15 12:21:36.793, 331.37 W, 1455 MHz
2023/11/15 12:21:36.796, 331.37 W, 1455 MHz
2023/11/15 12:21:36.799, 331.37 W, 1455 MHz
2023/11/15 12:21:36.803, 331.37 W, 1455 MHz
2023/11/15 12:21:36.806, 331.37 W, 1455 MHz
2023/11/15 12:21:36.809, 331.37 W, 1455 MHz
2023/11/15 12:21:36.811, 331.37 W, 1455 MHz
2023/11/15 12:21:36.814, 331.37 W, 1455 MHz
2023/11/15 12:21:36.818, 331.37 W, 1455 MHz
2023/11/15 12:21:36.820, 331.37 W, 1455 MHz
2023/11/15 12:21:36.823, 331.37 W, 1455 MHz
2023/11/15 12:21:36.825, 331.37 W, 1455 MHz
2023/11/15 12:21:36.827, 331.37 W, 1455 MHz
2023/11/15 12:21:36.830, 331.37 W, 1455 MHz
2023/11/15 12:21:36.832, 331.37 W, 1455 MHz
2023/11/15 12:21:36.834, 331.37 W, 1455 MHz
2023/11/15 12:21:36.837, 331.37 W, 1440 MHz
2023/11/15 12:21:36.842, 331.37 W, 1440 MHz
2023/11/15 12:21:36.844, 331.37 W, 1440 MHz
2023/11/15 12:21:36.847, 331.37 W, 1440 MHz
2023/11/15 12:21:36.849, 331.37 W, 1440 MHz
2023/11/15 12:21:36.851, 331.37 W, 1440 MHz
2023/11/15 12:21:36.854, 331.37 W, 1440 MHz
2023/11/15 12:21:36.856, 331.37 W, 1440 MHz
2023/11/15 12:21:36.859, 331.37 W, 1440 MHz
2023/11/15 12:21:36.862, 331.37 W, 1440 MHz
2023/11/15 12:21:36.864, 331.37 W, 1440 MHz
2023/11/15 12:21:36.866, 331.37 W, 1440 MHz
2023/11/15 12:21:36.869, 331.37 W, 1440 MHz
2023/11/15 12:21:36.871, 331.37 W, 1440 MHz
2023/11/15 12:21:36.873, 331.37 W, 1440 MHz
2023/11/15 12:21:36.876, 331.37 W, 1440 MHz
2023/11/15 12:21:36.879, 331.37 W, 1440 MHz
2023/11/15 12:21:36.884, 331.37 W, 1440 MHz
2023/11/15 12:21:36.887, 331.37 W, 1440 MHz
2023/11/15 12:21:36.889, 331.37 W, 1440 MHz
2023/11/15 12:21:36.891, 331.35 W, 1440 MHz
2023/11/15 12:21:36.894, 331.35 W, 1440 MHz
2023/11/15 12:21:36.897, 331.35 W, 1440 MHz
2023/11/15 12:21:36.900, 331.35 W, 1440 MHz
2023/11/15 12:21:36.905, 331.35 W, 1440 MHz
2023/11/15 12:21:36.908, 331.35 W, 1440 MHz
2023/11/15 12:21:36.910, 331.35 W, 1440 MHz
2023/11/15 12:21:36.912, 331.35 W, 1440 MHz
2023/11/15 12:21:36.915, 331.35 W, 1440 MHz
2023/11/15 12:21:36.917, 331.35 W, 1455 MHz
2023/11/15 12:21:36.922, 331.35 W, 1455 MHz
2023/11/15 12:21:36.925, 331.35 W, 1455 MHz
2023/11/15 12:21:36.927, 331.35 W, 1455 MHz
2023/11/15 12:21:36.929, 331.35 W, 1455 MHz
2023/11/15 12:21:36.931, 331.35 W, 1455 MHz
2023/11/15 12:21:36.934, 331.35 W, 1455 MHz
2023/11/15 12:21:36.936, 331.35 W, 1455 MHz
2023/11/15 12:21:36.939, 331.35 W, 1455 MHz
2023/11/15 12:21:36.942, 331.35 W, 1455 MHz
2023/11/15 12:21:36.944, 331.35 W, 1455 MHz
2023/11/15 12:21:36.946, 331.35 W, 1455 MHz
2023/11/15 12:21:36.949, 331.35 W, 1455 MHz
2023/11/15 12:21:36.951, 331.35 W, 1455 MHz
2023/11/15 12:21:36.953, 331.35 W, 1455 MHz
2023/11/15 12:21:36.958, 331.35 W, 1455 MHz
2023/11/15 12:21:36.960, 331.35 W, 1455 MHz
2023/11/15 12:21:36.962, 331.35 W, 1455 MHz
2023/11/15 12:21:36.965, 331.35 W, 1455 MHz
2023/11/15 12:21:36.967, 331.35 W, 1455 MHz
2023/11/15 12:21:36.969, 331.35 W, 1455 MHz
2023/11/15 12:21:36.972, 331.35 W, 1455 MHz
2023/11/15 12:21:36.974, 331.35 W, 1455 MHz
2023/11/15 12:21:36.977, 331.35 W, 1455 MHz
2023/11/15 12:21:36.980, 331.35 W, 1455 MHz
2023/11/15 12:21:36.982, 331.35 W, 1455 MHz
2023/11/15 12:21:36.985, 331.35 W, 1455 MHz
2023/11/15 12:21:36.987, 331.35 W, 1455 MHz
2023/11/15 12:21:36.989, 331.35 W, 1455 MHz
2023/11/15 12:21:36.992, 331.27 W, 1455 MHz
2023/11/15 12:21:36.994, 331.27 W, 1455 MHz
2023/11/15 12:21:36.997, 331.27 W, 1455 MHz
2023/11/15 12:21:37.000, 331.27 W, 1455 MHz
2023/11/15 12:21:37.004, 331.27 W, 1455 MHz
2023/11/15 12:21:37.007, 331.27 W, 1455 MHz
2023/11/15 12:21:37.010, 331.27 W, 1455 MHz
2023/11/15 12:21:37.013, 331.27 W, 1455 MHz
2023/11/15 12:21:37.015, 331.27 W, 1455 MHz
2023/11/15 12:21:37.017, 331.27 W, 1455 MHz
2023/11/15 12:21:37.020, 331.27 W, 1455 MHz
2023/11/15 12:21:37.022, 331.27 W, 1455 MHz
2023/11/15 12:21:37.024, 331.27 W, 1455 MHz
2023/11/15 12:21:37.027, 331.27 W, 1455 MHz
2023/11/15 12:21:37.029, 331.27 W, 1455 MHz
2023/11/15 12:21:37.031, 331.27 W, 1455 MHz
2023/11/15 12:21:37.034, 331.27 W, 1455 MHz
2023/11/15 12:21:37.036, 331.27 W, 1440 MHz
2023/11/15 12:21:37.042, 331.27 W, 1440 MHz
2023/11/15 12:21:37.045, 331.27 W, 1440 MHz
2023/11/15 12:21:37.047, 331.27 W, 1440 MHz
2023/11/15 12:21:37.049, 331.27 W, 1440 MHz
2023/11/15 12:21:37.052, 331.27 W, 1440 MHz
2023/11/15 12:21:37.054, 331.27 W, 1440 MHz
2023/11/15 12:21:37.057, 331.27 W, 1455 MHz
2023/11/15 12:21:37.062, 331.27 W, 1455 MHz
2023/11/15 12:21:37.064, 331.27 W, 1455 MHz
2023/11/15 12:21:37.067, 331.27 W, 1455 MHz
2023/11/15 12:21:37.069, 331.27 W, 1455 MHz
2023/11/15 12:21:37.071, 331.27 W, 1455 MHz
2023/11/15 12:21:37.074, 331.27 W, 1455 MHz
2023/11/15 12:21:37.076, 331.27 W, 1455 MHz
2023/11/15 12:21:37.080, 331.27 W, 1455 MHz
2023/11/15 12:21:37.082, 331.27 W, 1455 MHz
2023/11/15 12:21:37.085, 331.27 W, 1455 MHz
2023/11/15 12:21:37.087, 331.27 W, 1455 MHz
2023/11/15 12:21:37.089, 331.27 W, 1455 MHz
2023/11/15 12:21:37.092, 331.23 W, 1455 MHz
2023/11/15 12:21:37.106, 331.23 W, 1455 MHz
2023/11/15 12:21:37.108, 331.23 W, 1455 MHz
2023/11/15 12:21:37.111, 331.23 W, 1455 MHz
2023/11/15 12:21:37.113, 331.23 W, 1455 MHz
2023/11/15 12:21:37.116, 331.23 W, 1455 MHz
2023/11/15 12:21:37.118, 331.23 W, 1455 MHz
2023/11/15 12:21:37.121, 331.23 W, 1455 MHz
2023/11/15 12:21:37.123, 331.23 W, 1455 MHz
2023/11/15 12:21:37.125, 331.23 W, 1455 MHz
2023/11/15 12:21:37.128, 331.23 W, 1455 MHz
2023/11/15 12:21:37.130, 331.23 W, 1455 MHz
2023/11/15 12:21:37.132, 331.23 W, 1455 MHz
2023/11/15 12:21:37.135, 331.23 W, 1455 MHz
2023/11/15 12:21:37.137, 331.23 W, 1455 MHz
2023/11/15 12:21:37.140, 331.23 W, 1455 MHz
2023/11/15 12:21:37.142, 331.23 W, 1455 MHz
2023/11/15 12:21:37.144, 331.23 W, 1455 MHz
2023/11/15 12:21:37.147, 331.23 W, 1455 MHz
2023/11/15 12:21:37.149, 331.23 W, 1455 MHz
2023/11/15 12:21:37.151, 331.23 W, 1455 MHz
2023/11/15 12:21:37.154, 331.23 W, 1455 MHz
2023/11/15 12:21:37.156, 331.23 W, 1455 MHz
2023/11/15 12:21:37.159, 331.23 W, 1455 MHz
2023/11/15 12:21:37.161, 331.23 W, 1455 MHz
2023/11/15 12:21:37.163, 331.23 W, 1455 MHz
2023/11/15 12:21:37.166, 331.23 W, 1455 MHz
2023/11/15 12:21:37.168, 331.23 W, 1455 MHz
2023/11/15 12:21:37.170, 331.23 W, 1455 MHz
2023/11/15 12:21:37.173, 331.23 W, 1455 MHz
2023/11/15 12:21:37.175, 331.23 W, 1455 MHz
2023/11/15 12:21:37.177, 331.23 W, 1455 MHz
2023/11/15 12:21:37.180, 331.23 W, 1455 MHz
2023/11/15 12:21:37.182, 331.23 W, 1455 MHz
2023/11/15 12:21:37.185, 331.23 W, 1455 MHz
2023/11/15 12:21:37.187, 331.23 W, 1455 MHz
2023/11/15 12:21:37.189, 331.23 W, 1455 MHz
2023/11/15 12:21:37.192, 330.74 W, 1455 MHz
2023/11/15 12:21:37.194, 330.74 W, 1455 MHz
2023/11/15 12:21:37.197, 330.74 W, 1455 MHz
2023/11/15 12:21:37.202, 330.74 W, 1455 MHz
2023/11/15 12:21:37.205, 330.74 W, 1440 MHz
2023/11/15 12:21:37.211, 330.74 W, 1440 MHz
2023/11/15 12:21:37.213, 330.74 W, 1440 MHz
2023/11/15 12:21:37.216, 330.74 W, 1440 MHz
2023/11/15 12:21:37.218, 330.74 W, 1425 MHz
2023/11/15 12:21:37.222, 330.74 W, 1425 MHz
2023/11/15 12:21:37.224, 330.74 W, 1425 MHz
2023/11/15 12:21:37.227, 330.74 W, 1425 MHz
2023/11/15 12:21:37.229, 330.74 W, 1425 MHz
2023/11/15 12:21:37.231, 330.74 W, 1425 MHz
2023/11/15 12:21:37.234, 330.74 W, 1425 MHz
2023/11/15 12:21:37.239, 330.74 W, 1455 MHz
2023/11/15 12:21:37.241, 330.74 W, 1455 MHz
2023/11/15 12:21:37.244, 330.74 W, 1455 MHz
2023/11/15 12:21:37.246, 330.74 W, 1455 MHz
2023/11/15 12:21:37.248, 330.74 W, 1455 MHz
2023/11/15 12:21:37.251, 330.74 W, 1455 MHz
2023/11/15 12:21:37.253, 330.74 W, 1455 MHz
2023/11/15 12:21:37.255, 330.74 W, 1455 MHz
2023/11/15 12:21:37.258, 330.74 W, 1470 MHz
2023/11/15 12:21:37.262, 330.74 W, 1470 MHz
2023/11/15 12:21:37.265, 330.74 W, 1470 MHz
2023/11/15 12:21:37.267, 330.74 W, 1470 MHz
2023/11/15 12:21:37.269, 330.74 W, 1470 MHz
2023/11/15 12:21:37.272, 330.74 W, 1470 MHz
2023/11/15 12:21:37.274, 330.74 W, 1470 MHz
2023/11/15 12:21:37.277, 330.74 W, 1470 MHz
2023/11/15 12:21:37.280, 330.74 W, 1470 MHz
2023/11/15 12:21:37.283, 330.74 W, 1470 MHz
2023/11/15 12:21:37.285, 330.74 W, 1470 MHz
2023/11/15 12:21:37.287, 330.74 W, 1470 MHz
2023/11/15 12:21:37.290, 330.74 W, 1470 MHz
2023/11/15 12:21:37.292, 330.80 W, 1470 MHz
2023/11/15 12:21:37.295, 330.80 W, 1470 MHz
2023/11/15 12:21:37.297, 330.80 W, 1470 MHz
2023/11/15 12:21:37.301, 330.80 W, 1470 MHz
2023/11/15 12:21:37.309, 330.80 W, 1470 MHz
2023/11/15 12:21:37.311, 330.80 W, 1470 MHz
